ID,APLICACIÓN,AREA,SUB_ÁREA,DENOMINACIÓN,EUROS,FID
1070,92048000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,AYUDA ASOC. CANARIA AMIGOS PUEBLOS SAHARAUIS DESPLAZ NIÑOS,4631.25,878
1071,92062500,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,ADQUISICIÓN MOBILIARIO Y ENSERES,7600.0,879
1072,92062600,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,ADQUISIÓN EQUIPOS INFORMÁTICOS,11500.0,880
1073,92083000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL, ANTICIPOS PAGAS AL PERSONAL,240000.0,881
1074,92083100,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"PRÉSTAMOS DE HASTA 3.942,87 EUROS",60000.0,882
1075,92083101,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,AYUDAS REINTEGRABLES EXCEPCIONALES,18000.0,883
1076,92112000,PRESIDENCIA,PRESIDENCIA,SUELDOS GRUPO A1,46844.73,884
1077,92112001,PRESIDENCIA,PRESIDENCIA,SUELDOS GRUPO A2,13618.85,885
1078,92112003,PRESIDENCIA,PRESIDENCIA,SUELDOS GRUPO C1,10331.14,886
1079,92112004,PRESIDENCIA,PRESIDENCIA,SUELDOS GRUPO C2,34723.07,887
1080,92112006,PRESIDENCIA,PRESIDENCIA,TRIENIOS,20414.37,888
1081,92112100,PRESIDENCIA,PRESIDENCIA,COMPLEMENTO DE DESTINO,70543.27,889
1082,92112101,PRESIDENCIA,PRESIDENCIA,COMPLEMENTO ESPECÍFICO,90992.03,890
1083,92112103,PRESIDENCIA,PRESIDENCIA,OTROS COMPLEMENTOS,61622.87,891
1084,92113000,PRESIDENCIA,PRESIDENCIA,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,11534.44,892
1085,92113002,PRESIDENCIA,PRESIDENCIA,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,18285.62,893
1086,92115000,PRESIDENCIA,PRESIDENCIA,PRODUCTIVIDAD,2060.08,894
1087,92116000,PRESIDENCIA,PRESIDENCIA,SEGURIDAD SOCIAL,94788.5,895
1088,92120200,PRESIDENCIA,PRESIDENCIA,CUOTA EDIFICIOS COMUNIDADES,5000.0,896
1089,92122104,PRESIDENCIA,PRESIDENCIA,VESTUARIO PERSONAL CONDUCTORES,1500.0,897
1090,92122200,PRESIDENCIA,PRESIDENCIA,COMUNICACIONES TELEFONICAS EDIFICIOS,187941.81,898
1091,92122400,PRESIDENCIA,PRESIDENCIA,PRIMAS DE SEGURO,191422.5,899
1092,92122602,PRESIDENCIA,PRESIDENCIA,PUBLICIDAD Y PROPAGANDA ,19421.43,900
1093,92122603,PRESIDENCIA,PRESIDENCIA,PUBLICACIONES EN DIARIOS OFICIALES,1251.0,901
851,43248902,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,APORTACIÓN FUNDACIÓN CANARIA RESERVA DE LA BIOSFERA DESTINO SOSTENIBLE,10000.0,902
1001,49162101,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PARQUE TECNOLÓGICO. PROTECCIÓN TALUD FDCAN LINEA 2 2018,142000.0,903
1094,92122701,PRESIDENCIA,PRESIDENCIA,SEGURIDAD,246000.0,904
1095,92148900,PRESIDENCIA,PRESIDENCIA,PREMIO INTERNACIONAL VALORES DEMÓCRATICOS,15000.0,905
1096,92162500,PRESIDENCIA,PRESIDENCIA,ADQUISICION DE MOBILIARIO Y ENSERES,500.0,906
1097,92185090,PRESIDENCIA,PRESIDENCIA,ADQUISICIÓN PARTICIPACIÓN/ACCIONES TRAGSA,8500.0,907
1098,92222000,ORGANIZACIÓN,COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE LA EELL,MATERIAL OFICINA ORGANIZACIÓN,500.0,908
1099,92222001,ORGANIZACIÓN,COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE LA EELL,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",200.0,909
1100,92222699,ORGANIZACIÓN,COORDINACIÓN Y ORGANIZACIÓN INSTITUCIONAL DE LA EELL,OTROS GASTOS DIVEROS,500.0,910
1108,92448901,ORGANIZACIÓN,PARTICIPACIÓN CIUDADANA,CONSEJO SOCIAL DE LA ISLA DE LA PALMA GASTOS FUNCIONAMIENTO,1000.0,911
1109,92448903,ORGANIZACIÓN,PARTICIPACIÓN CIUDADANA,MOVIMIENTO ASOCIATIVO ACTUACIONES 2018,40000.0,912
1110,92478900,ORGANIZACIÓN,PARTICIPACIÓN CIUDADANA,PREMIOS PROYECTO INSULAR,20000.0,913
1111,92522000,ORGANIZACIÓN,ATENCIÓN A LOS CIUDADANOS,MATERIAL DE OFICINA INFORMACIÓN AL CIUDADANO,3000.0,914
802,43148900,COMERCIO,COMERCIO,SUBV. ASOC. COMERCIANTES-EMPRESARIOS GASTOS FUNCIONAMIENTO,25000.0,915
1112,92522002,ORGANIZACIÓN,ATENCIÓN A LOS CIUDADANOS,SOFTWARE PARA INTERCONEXIÓN DE REGISTRO,3000.0,916
1113,92522707,ORGANIZACIÓN,ATENCIÓN A LOS CIUDADANOS,SERVICIO INFORMACIÓN TELEFÓNICA (SERVICIO 010),84030.0,917
803,43165001,COMERCIO,COMERCIO,PLAN DIRECTOR INSULAR ZZCCAA Y ZONALES,125679.76,918
1151,92762600,RECURSOS HUMANOS,RECURSOS HUMANOS,ADQUISICIÓN DE EQUIPOS DE PROCESO DE INFORMACIÓN,1200.0,919
1114,92522710,ORGANIZACIÓN,ATENCIÓN A LOS CIUDADANOS,MANTENIMIENTO GESTOR DE TURNOS OFICINA OAC,1500.0,920
804,43177001,COMERCIO,COMERCIO,SUBVENCIÓN ASOC. EMPRESARIOS CASCO HISTÓRICO S/C DE LA PALMA EQUIPAMIENTO OFICINAS,10000.0,921
852,43248904,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUBVENCIÓN ASOCIACIONES TURISMO ACTIVO,4000.0,922
1152,92762900,RECURSOS HUMANOS,RECURSOS HUMANOS,ADQUISICIÓN DE MATERIAL UNIDAD DE PREVENCIÓN RIESGO LABORALES,2000.0,923
1115,92522711,ORGANIZACIÓN,ATENCIÓN A LOS CIUDADANOS,GASTOS MANTENIMIENTO HERRAMIENTAS TRANSPARENCIA Y PARTICIPACIÓN CIUDADANA,30000.0,924
805,43212000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUELDOS GRUPO A1,46844.73,925
853,43248905,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUBVENCIÓN ASOCIACIONES EMPRESAS TURISMO RURAL,4000.0,926
1153,92812000,CONTRATACIÓN,CONTRATACIÓN,SUELDOS GRUPO A1,70267.1,927
1116,92612000,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,SUELDOS GRUPO A1,15614.91,928
806,43212001,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUELDOS GRUPO A2,13618.85,929
854,43262500,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,MOBILIARIO Y ENSERES,2000.0,930
1154,92812004,CONTRATACIÓN,CONTRATACIÓN,SUELDOS GRUPO C2,34723.07,931
1117,92612006,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,TRIENIOS,4204.57,932
807,43212003,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUELDOS GRUPO C1,10331.14,933
855,43262600,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,EQUIPOS PARA PROCESOS DE INFORMACION,1500.0,934
1155,92812006,CONTRATACIÓN,CONTRATACIÓN,TRIENIOS,15136.31,935
1118,92612100,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,COMPLEMENTO DE DESTINO,12066.28,936
808,43212004,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SUELDOS GRUPO C2,8680.77,937
856,43262700,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,TEMATIZACIÓN CENTRO VISITANTES ROQUE LOS MUCHACHOS FDCAN 2017 2018,1600509.71,938
1156,92812100,CONTRATACIÓN,CONTRATACIÓN,COMPLEMENTO DE DESTINO,78320.59,939
1119,92612101,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,COMPLEMENTO ESPECÍFICO,17836.11,940
809,43212006,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,TRIENIOS,16190.08,941
857,43262701,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CENTRO DE VISITANTES ROQUE LOS MUCHACHOS  FDCAN 2017 2018,600000.0,942
1157,92812101,CONTRATACIÓN,CONTRATACIÓN,COMPLEMENTO ESPECÍFICO,101922.0,943
1120,92612103,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,OTROS COMPLEMENTOS,10976.63,944
810,43212100,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,COMPLEMENTO DE DESTINO,53547.26,945
858,43262702,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CENTRO RECREATIVO DE MENDO,100000.0,946
859,43262704,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OTRAS OBRAS Y PROYECTOS TURÍSTICOS,40000.0,947
860,43262705,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CASETA PORTATIL ASTRONOMICA ,88000.0,948
861,43265000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PROYECTO IBARROLA GARAFÍA,150000.0,949
862,43265001,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,FUENTE SANTA FDCAN 2017 2018,860920.0,950
863,43265002,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OBRA PARQUE ISLAS CANARIAS LOS LLANOS DE ARIDANE FDCAN 2017 2018,1572528.88,951
864,43922612,SODEPAL,OTRAS ACTUACIONES SECTORIALES,FERIA DE OPORTUNIDADES,20000.0,952
865,43944900,SODEPAL,OTRAS ACTUACIONES SECTORIALES,APORTACIÓN SODEPAL ORGANIZACIÓN Y EJECUCIÓN ISLA BONITA LOVE FESTIVAL,200000.0,953
866,43944901,SODEPAL,OTRAS ACTUACIONES SECTORIALES,APORTACIÓN SODEPAL FESTIVAL DEL MAR,40000.0,954
867,43944902,SODEPAL,OTRAS ACTUACIONES SECTORIALES,APORTACIÓN SODEPAL PROYECTO FOTONATURE,40000.0,955
868,43944903,SODEPAL,OTRAS ACTUACIONES SECTORIALES,APORTACIÓN SODEPAL PLAN INSULAR DE MODA,196000.0,956
869,43944905,SODEPAL,OTRAS ACTUACIONES SECTORIALES,APORTACIÓN SODEPAL PLAN INSULAR DE COMERCIO ZZCCAA,92400.0,957
870,44012000,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,SUELDOS GRUPO A1,15614.91,958
871,44012003,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,SUELDOS GRUPO C1,20662.28,959
872,44012004,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,SUELDOS GRUPO C2,43403.84,960
873,44012006,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,TRIENIOS,12204.57,961
874,44012100,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,COMPLEMENTO DE DESTINO,49527.68,962
875,44012101,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,COMPLEMENTO ESPECÍFICO,62076.85,963
876,44012103,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,OTROS COMPLEMENTOS,42092.09,964
877,44013000,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,14107.52,965
878,44013002,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,OTRAS REMUNERACIONES,20852.36,966
879,44015000,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,PRODUCTIVIDAD,1685.52,967
880,44016000,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,SEGURIDAD SOCIAL,88902.32,968
881,44021600,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,GASTOS INFORMÁTICOS Y MANTENIMIENTO PROGRAMA,44037.5,969
882,44022000,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,MATERIAL DE OFICINA,10100.0,970
883,44022300,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,TRANSPORTES Y MENSAJERÍA,12550.0,971
884,44022602,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,PUBLICIDAD Y PROPAGANDA,5000.0,972
885,44022699,TRANSPORTE,ADMINISTRACIÓN GENERAL DEL TRANSPORTE,GASTOS DIVERSOS,20900.0,973
886,44121200,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",MANTENIMIENTO MARQUESINAS,16000.0,974
887,44121900,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",CONTRATO PROGRAMA TRANSPORTES SERVICIO REGULAR,190000.0,975
888,44147200,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",SUBVENCIÓN BONOS TRANSPORTE DE VIAJEROS POR CARRETERA,1561433.0,976
889,44147201,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",SUBVENCIÓN TRANSPORTE INSULAR LA PALMA SOC. COOP. CONVENIO 16 JUNIO 2015,324156.62,977
890,44147202,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",SUBVENCIÓN TRANSPORTE INSULAR LA PALMA SOC. COOP. A CUENTA DEFICIT 2015-2016,150000.0,978
891,44147203,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",SUBVENCIÓN TRANSPORTE INSULAR LA PALMA SOC. COOP. A CUENTA DEFICIT 2018,120728.72,979
892,44162500,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",MOBILIARIO Y ENSERES,100.0,980
893,44162600,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",EQUIPOS PARA PROCESOS DE INFORMACIÓN Y CONTROL,10000.0,981
894,44162700,TRANSPORTE,"PROMOCIÓN, MANTENIMIENTO Y DESARROLLO DEL TRANSPORTE",INVERSIONES TRANSPORTES,15500.0,982
895,44262200,TRANSPORTE,INFRAESTRUCTURA DEL TRANSPORTE,CONSTRUCCIÓN DE MARQUESINAS,30000.0,983
896,44262201,TRANSPORTE,INFRAESTRUCTURA DEL TRANSPORTE,ESTACIÓN DE GUAGUAS SANTA CRUZ DE LA PALMA FDCAN 2018,468549.18,984
897,45012000,INFRAESTRUCTURAS,ADMINISTRACIÓN GENERAL DE INFRAESTRUCTURA,SUELDOS GRUPO A1,46844.73,985
898,45012001,INFRAESTRUCTURAS,ADMINISTRACIÓN GENERAL DE INFRAESTRUCTURA,SUELDOS GRUPO A2,40856.56,986
899,45012003,INFRAESTRUCTURAS,ADMINISTRACIÓN GENERAL DE INFRAESTRUCTURA,SUELDOS GRUPO C1,30993.43,987
900,45012004,INFRAESTRUCTURAS,ADMINISTRACIÓN GENERAL DE INFRAESTRUCTURA,SUELDOS GRUPO C2,43403.84,988
1002,49162400,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,VEHÍCULO ELECTRICO,20000.0,989
1003,49162700,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,INVERSIONES TELECOMUNICACIONES:RED TRONCAL Y OTROS,100000.0,990
1004,49162701,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,OBRAS E INVERSIONES GIS,42000.0,991
1005,49162702,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,URBANIZACIÓN PARQUE TECNOLÓGICO RISCO ALTO FDCAN LINEA 2 2018,1353952.0,992
1006,49162704,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,EQUIPAMIENTO E INVERSIÓN OFICINAS,10000.0,993
1007,49162705,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,RED DE SENSORES,40000.0,994
1008,49162706,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,PROYECTO LA PALMA SMART ISLAND FDCAN LINEA 1,528444.43,995
1009,49162707,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,INVERSION NUEVOS PUNTOS DE RECARGA,45000.0,996
1010,49162708,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,DESPLIEGUE Y DOTACIÓN DE LA RED TRONCAL ESTE-OESTE DE FIBRA OPTICA,140000.0,997
1011,49164100,SOCIEDAD DE LA INFORMACIÓN,SOCIEDAD DE LA INFORMACIÓN,DESARROLLO APLICACIONES WEB,6000.0,998
1012,91210000,GOBIERNO,ORGANOS DE GOBIERNO,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,784808.15,999
1013,91210001,GOBIERNO,ORGANOS DE GOBIERNO,OTRAS REMUNERACIONES ASITENC. PLENOS Y COMISIONES,55723.5,1000
1014,91211000,GOBIERNO,ORGANOS DE GOBIERNO,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,139967.87,1001
1015,91211001,GOBIERNO,ORGANOS DE GOBIERNO,RETRIBUCIONES COMPLEMENTARIAS PERSONAL EVENTUAL,232401.58,1002
1016,91216000,GOBIERNO,ORGANOS DE GOBIERNO,SEGURIDAD SOCIAL,311879.98,1003
1017,91222000,GOBIERNO,ORGANOS DE GOBIERNO,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,916.84,1004
1018,91222001,GOBIERNO,ORGANOS DE GOBIERNO,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",2933.98,1005
1019,91222002,GOBIERNO,ORGANOS DE GOBIERNO,MATERIAL INFORMÁTICO ORDINARIO NO INVENTARIABLE,500.0,1006
1020,91222601,GOBIERNO,ORGANOS DE GOBIERNO,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,19445.67,1007
1021,91222610,GOBIERNO,ORGANOS DE GOBIERNO,OTRAS ATENCIONES DE PRESIDENCIA,4749.46,1008
1022,91222611,GOBIERNO,ORGANOS DE GOBIERNO,ACTOS INSTITUCIONALES Y AYUDAS ACTOS MUNICIPALES,9817.78,1009
1023,91222613,GOBIERNO,ORGANOS DE GOBIERNO,ESCUDOS CABILDO INSULAR,1723.93,1010
1024,91222616,GOBIERNO,ORGANOS DE GOBIERNO,GASTOS DIVERSOS DE REPRESENTACIÓN DIFERENTES ÁREA,89.04,1011
1025,91222706,GOBIERNO,ORGANOS DE GOBIERNO,ESTUDIOS Y TRABAJOS TÉCNICOS,561.75,1012
1026,91223000,GOBIERNO,ORGANOS DE GOBIERNO,DIETAS DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,40000.0,1013
1027,91223100,GOBIERNO,ORGANOS DE GOBIERNO,LOCOMOCIÓN DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBI,30000.0,1014
1028,91223300,GOBIERNO,ORGANOS DE GOBIERNO,OTRAS INDEMNIZACIONES TELEFONÍA,10200.0,1015
1029,91248900,GOBIERNO,ORGANOS DE GOBIERNO,ASIGNACIONES A GRUPOS POLÍTICOS,213794.5,1016
1030,91248901,GOBIERNO,ORGANOS DE GOBIERNO,OFRENDA A SAN MIGUEL. ÓRGANOS DE GOBIERNO,1200.0,1017
1031,91248902,GOBIERNO,ORGANOS DE GOBIERNO,OFRENDA REAL SANTUARIO NTRA. SRA. DE LAS NIEVES. ORGANOS DE GOBIERNO,1200.0,1018
1032,92012000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"SUELDOS GRUPO A1 SECRETARÍA, VICESECRT Y REGIMEN JURÍDICO",124919.28,1019
1033,92012003,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,SUELDOS GRUPO C1,10331.14,1020
1034,92012004,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,SUELDOS GRUPO C2 ,91148.06,1021
1035,92012005,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,SUELDOS GRUPO E ,39752.48,1022
1036,92012006,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,TRIENIOS,53510.09,1023
1037,92012100,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,COMPLEMENTO DE DESTINO ,186301.27,1024
1038,92012101,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,COMPLEMENTO ESPECÍFICO,239245.68,1025
1039,92012103,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,OTROS COMPLEMENTOS ,156501.3,1026
1040,92013000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO ,67581.25,1027
1041,92013002,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"OTRAS REMUNERACIONES SECRETARÍA, VICESECRT Y REGÍMEN JURÍDICO ",96142.0,1028
1042,92014300,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,RETRIBUCIONES EJECUCION SENTENCIAS,55825.0,1029
1043,92015000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,PRODUCTIVIDAD ,9686.6,1030
1044,92016000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"SEGURIDAD SOCIAL SECRETARÍA, VICESECRT Y REGIMEN JURÍDICO",344346.05,1031
1045,92020300,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"ARRENDAMIENTO DE MAQUINARIA, INSTALACIONES Y UTILLAJE",100000.0,1032
1046,92020400,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,ARRENDAMIENTO VEHICULO PRESIDENCIA,50000.0,1033
1047,92022000,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"MATERIAL DE OFICINA ADMON. GENERAL, SECRET. Y VICESECRT.",6671.52,1034
1048,92022001,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",10294.39,1035
1049,92022002,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,MATERIAL INFORMATICO NO INVENTARIABLE,1500.0,1036
1050,92022003,ADMINISTRACION GENERAL,ADMINISTRACIÓN GENERAL,MATERIAL FOTOCOPIADORAS Y OTROS,5185.27,1037
1121,92613000,COMUNICACIONES INTERNAS,COMUNICACIONES INTERNAS,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,24438.66,1038
1158,92812103,CONTRATACIÓN,CONTRATACIÓN,OTROS COMPLEMENTOS,62984.82,1039
811,43212101,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,COMPLEMENTO ESPECÍFICO,76127.52,1040
812,43212103,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OTROS COMPLEMENTOS,48746.24,1041
813,43213000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,124278.64,1042
814,43213002,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OTRAS REMUNERACIONES,204412.04,1043
815,43215000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PRODUCTIVIDAD,3183.76,1044
816,43216000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,SEGURIDAD SOCIAL,168150.31,1045
817,43221600,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,MATERIAL INFORMÁTICO ,2000.0,1046
818,43221900,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,REPARACIÓN Y MANTENIMIENTO PANELES,2000.0,1047
819,43222000,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,MATERIAL DE OFICINA,1300.0,1048
820,43222001,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PRENSA REVISTAS Y PUBLICACIONES,200.0,1049
821,43222003,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,COMUNICACIONES INFORMÁTICAS,1500.0,1050
822,43222300,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,TRANSPORTES Y MENSAJERÍA,28000.0,1051
823,43222400,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,POLIZA DE SEGURO,1500.0,1052
824,43222602,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PUBLICIDAD Y PROPAGANDA,200000.0,1053
825,43222603,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PUBLICACIONES EN DIARIOS OFICIALES,300.0,1054
826,43222606,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,"REUNIONES, CURSOS Y CONFERENCIAS",5000.0,1055
827,43222608,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ACCIONES PROMOCIÓN ASTROTURISMO,100000.0,1056
828,43222609,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PROGRAMAS EUROPEOS ASTROTURISMO Y CONTAMINACIÓN LUMÍNICA,50000.0,1057
829,43222610,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ACCIONES DE PROMOCIÓN TURISMO OCIO ACTIVO,20000.0,1058
830,43222611,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ACCIONES DE PROMOCIÓN GASTRONÓMICO Y CULTURAL,20000.0,1059
831,43222632,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO TRAVESÍA A NADO,20000.0,1060
832,43222693,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO DE FESTIVALITO,27000.0,1061
833,43222695,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,CONTRATO PATROCINIO ACAPO FESTIVAL DE MÚSICA 2018 ,47300.0,1062
834,43222696,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,EVENTOS PROMOCIÓN TURÍSTICA,15000.0,1063
835,43222697,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ASISTENCIAS A FERIAS,25000.0,1064
836,43222698,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,PROMOCIÓN TURÍSTICA,380000.0,1065
837,43222699,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,OTROS GASTOS DIVERSOS,2000.0,1066
838,43222706,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ESTUDIOS Y TRABAJOS TÉCNICOS,25000.0,1067
839,43222707,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,ASISTENCIAS TÉCNICAS TURÍSTICAS,15000.0,1068
840,43222709,TURISMO,ORDENACIÓN Y PROMOCIÓN TURÍSTICA,GESTIÓN SERVICIOS PROMOCIÓN TURÍSTICA MERCADOS EMISORES,297943.99,1069
